Protein(g),Carbs(g),Fat(g),Diet_type_mediterranean,Diet_type_vegan,Cuisine_Group_Amerika,Cuisine_Group_Eropa,Cluster_DBSCAN
0.3569474500837042,0.8171396313264,0.9486617858857419,0.0,1.0,1.0,0.0,0
0.2178759544322404,0.4226936187767332,0.41844695151224204,0.0,1.0,0.0,1.0,1
0.17826956841288635,0.46016892111948243,0.17573811809889583,0.0,1.0,1.0,0.0,0
0.19729696623249357,0.9233775539006014,0.24570931349015845,0.0,1.0,1.0,0.0,0
0.039769711322526644,0.39759428534207614,0.2515302448391743,0.0,1.0,1.0,0.0,0
0.40267853497203054,0.9617213452895326,0.12046927508401345,0.0,1.0,1.0,0.0,0
0.13004777265117798,0.3714961895043099,0.12406985117618821,0.0,1.0,0.0,1.0,1
0.0734963864276673,0.10378444101873766,0.3463454152664427,0.0,1.0,1.0,0.0,0
0.042709566779633334,0.42254163319365134,0.09883581373019684,0.0,1.0,0.0,1.0,1
0.0953003144012086,0.12115422194237577,0.018753000480076814,0.0,1.0,1.0,0.0,0
0.15307664039851374,0.43216014938011593,0.1762181949111858,0.0,1.0,1.0,0.0,0
0.27091584663754026,0.5413726469374905,0.21306409025444076,0.0,1.0,1.0,0.0,0
0.20166591809236045,0.8291030679375557,0.3081493038886222,0.0,1.0,1.0,0.0,0
0.48217712629129067,0.8372234405193566,0.3189510321651465,0.0,1.0,0.0,1.0,1
0.2612796537503573,0.9669757040189332,0.31373019683149306,0.0,1.0,1.0,0.0,0
0.27414152137519904,0.44266886683891704,0.2626620259241479,0.0,1.0,1.0,0.0,0
0.47147931893348577,0.5614130316781379,0.7309169467114739,0.0,1.0,1.0,0.0,0
0.1224939773794455,0.25075449985887055,0.29812770043206915,0.0,1.0,1.0,0.0,0
0.2710791719407129,0.710966845430662,0.4555028804608738,0.0,1.0,0.0,1.0,1
0.3976154505736801,0.6176911218707255,0.38628180508881427,0.0,1.0,1.0,0.0,0
0.05295822955371361,0.521571096684543,0.287596015362458,0.0,1.0,1.0,0.0,0
0.02784696419092728,0.043511301213713445,0.009481517042726838,0.0,1.0,1.0,0.0,0
0.3599281368666041,0.3577306381223267,0.2345175228036486,0.0,1.0,0.0,1.0,1
0.28651341309052303,0.656013201033502,0.198241718674988,0.0,1.0,1.0,0.0,0
0.1101220856641215,0.3208415658857503,0.017432789246279404,0.0,1.0,0.0,1.0,1
0.04177044628639092,0.1866817204768005,0.0039006240998559773,0.0,1.0,1.0,0.0,0
0.4995304397533788,0.7065158390689797,0.20526284205472878,0.0,1.0,0.0,1.0,1
0.15381160426279042,1.0,0.26245199231877103,0.0,1.0,1.0,0.0,0
0.04475113306929076,0.2678854462948086,0.04719755160825733,0.0,1.0,1.0,0.0,0
0.39430811318443504,0.5462144733699547,0.09259481517042728,0.0,1.0,1.0,0.0,0
0.17839206239026578,0.971491847059079,0.6392522803648585,0.0,1.0,1.0,0.0,0
0.5118615001429097,0.700458127971861,0.5107417186749881,0.0,1.0,1.0,0.0,0
0.0925237842472745,0.1616475237206071,0.15152424387902066,0.0,1.0,1.0,0.0,0
0.2284104364868727,0.23716264628612374,0.05961953912626021,0.0,1.0,1.0,0.0,0
0.17136907435384427,0.8737216926851511,0.4871879500720116,0.0,1.0,1.0,0.0,0
0.22322485811114287,0.4508543760991815,0.335693710993759,0.0,1.0,1.0,0.0,0
0.10779470009391204,0.3515643658944352,0.5530184829572732,0.0,1.0,0.0,1.0,1
0.19100894206034869,0.43758820591875286,0.2568710993759002,0.0,1.0,0.0,1.0,1
0.1036299048630109,0.36122630653320886,0.10393662986077774,0.0,1.0,1.0,0.0,0
0.01033032542566657,0.03606400764270361,0.0021003360537686032,0.0,1.0,1.0,0.0,0
0.09444285655955248,0.5505352063747097,0.14696351416226597,0.0,1.0,1.0,0.0,0
0.18553754440406678,0.5540308747855918,0.13475156024963994,0.0,1.0,1.0,0.0,0
0.023600506308439836,0.22491695073495888,0.10327652424387904,0.0,1.0,0.0,1.0,1
0.1587113633579682,0.43205158824934325,0.027964474315890546,0.0,1.0,0.0,1.0,1
0.0015515903801396431,0.010508717458801052,0.020283245319251082,0.0,1.0,1.0,0.0,0
0.05536727777550937,0.6140868923290705,0.015272443590974558,0.0,1.0,1.0,0.0,0
0.20934220734147238,0.24482706211867902,0.3693590974555929,0.0,1.0,1.0,0.0,0
0.027112000326650603,0.5753957053216666,0.010261641862698033,0.0,1.0,0.0,1.0,1
0.019517373729124984,0.0805523590333717,0.04326692270763323,0.0,1.0,1.0,0.0,0
0.28941243722183657,0.1776060099441996,0.19437109937590016,0.0,1.0,1.0,0.0,0
0.058837940467926994,0.0750808780424257,0.4129860777724436,0.0,1.0,1.0,0.0,0
0.1459719897105059,0.3754043902121285,0.2850456072971676,0.0,1.0,1.0,0.0,0
0.16275366461148993,0.23538224374145084,0.2045127220355257,0.0,1.0,1.0,0.0,0
0.30382589522681797,0.40323946414225853,0.42699831973115704,0.0,1.0,1.0,0.0,0
0.0421787595443224,0.053042968495559846,0.13826212193951032,0.0,1.0,1.0,0.0,0
0.11890082070964844,0.202401372212693,0.04998799807969276,0.0,1.0,1.0,0.0,0
0.21718182189375687,0.37824869183837423,0.11533845415266443,0.0,1.0,0.0,1.0,1
0.044832795720877054,0.2445665154048245,0.18557969275084016,0.0,1.0,1.0,0.0,0
0.04797680780694949,0.10115726165403739,0.12587013922227558,0.0,1.0,1.0,0.0,0
0.004164795230901147,0.007186746857155265,0.020223235717714838,0.0,1.0,1.0,0.0,0
0.02560124127230411,0.15630631608658838,0.0035105616898703793,0.0,1.0,1.0,0.0,0
0.3669919562288187,0.5091951277764509,0.3143903024483918,0.0,1.0,0.0,1.0,1
0.40173941447878814,0.7193043402740084,0.11017762842054729,0.0,1.0,1.0,0.0,0
0.048997590951778205,0.10402327550643768,0.12593014882381182,0.0,1.0,1.0,0.0,0
0.19247886978890205,0.1014829450463556,0.4648043686989919,0.0,1.0,0.0,1.0,1
0.08239761545057367,0.177345463230345,0.06985117618819012,0.0,1.0,1.0,0.0,0
0.23927156914785022,0.14723060555398748,0.19182069131060972,0.0,1.0,0.0,1.0,1
0.14797272467437017,0.6020366068132965,0.37896063370139227,0.0,1.0,1.0,0.0,0
0.15883385733534766,0.49640662657142237,0.09412506000960155,0.0,1.0,1.0,0.0,0
0.11718590502633619,0.6787024773650042,0.08902424387902066,0.0,1.0,1.0,0.0,0
0.08986974807071986,0.14013070760145038,0.17186749879980798,0.0,1.0,0.0,1.0,1
0.20240088195663714,0.69042707948846,0.12220955352856458,0.0,1.0,1.0,0.0,0
0.16695929116818423,0.2593525414160714,0.33812409985597697,0.0,1.0,0.0,1.0,1
0.2687926176962966,0.8034392166228804,0.2305868939030245,0.0,1.0,0.0,1.0,1
0.026907843697684862,0.029420066439412033,0.1274603936629861,0.0,1.0,0.0,1.0,1
0.042872892082805925,0.15450420131576093,0.07609217474795968,0.0,1.0,1.0,0.0,0
0.07076068759952635,0.38200490696311096,0.18296927508401345,0.0,1.0,1.0,0.0,0
0.04164795230901147,0.15925917884360685,0.2594515122419587,0.0,1.0,1.0,0.0,0
0.13886733902249804,0.365829298477973,0.06466034565530486,0.0,1.0,0.0,1.0,1
0.29124984688252825,0.9871246498903533,0.02718434949591935,0.0,1.0,0.0,1.0,1
0.04524110897880854,0.40478103219923145,0.06850096015362458,0.0,1.0,1.0,0.0,0
0.09966926626107549,0.29880365633888445,0.09685549687950074,0.0,1.0,0.0,1.0,1
0.10558980850108202,0.09192956553835466,0.2523103696591455,0.0,1.0,0.0,1.0,1
0.4972030541831693,0.9370128319256574,0.8731697071531446,0.0,1.0,1.0,0.0,0
0.05932791637744477,0.2894239746401199,0.03378540566490639,0.0,1.0,1.0,0.0,0
0.28753419623535176,0.5923529539483684,0.10486677868458956,0.0,1.0,1.0,0.0,0
0.058837940467926994,0.49004494430813994,0.16736677868458955,0.0,1.0,0.0,1.0,1
0.07398636233718509,0.2167748659270035,0.09346495439270283,0.0,1.0,0.0,1.0,1
0.18390429137234085,0.7596673686953124,0.9542726836293809,0.0,1.0,1.0,0.0,0
0.22596055693928382,0.4169398788457781,0.13004080652904468,0.0,1.0,0.0,1.0,1
0.019639867706504426,0.16605510562998027,0.0050708113298127706,0.0,1.0,1.0,0.0,0
0.13809154383242822,0.1912412879692555,0.1869599135861738,0.0,1.0,0.0,1.0,1
0.39218488424319137,0.27138111470569076,0.11308809409505521,0.0,1.0,0.0,1.0,1
0.10750888081335999,0.2783073148489915,0.05988958233317332,0.0,1.0,1.0,0.0,0
0.13425339920787227,0.3122869487808585,0.07510201632261163,0.0,1.0,1.0,0.0,0
0.19844024335470173,0.5894652278698136,0.2367078732597216,0.0,1.0,0.0,1.0,1
0.24813196684496347,0.42258505764596044,0.3661785885741719,0.0,1.0,0.0,1.0,1
0.017843289371605897,0.1511605184879606,0.005940950552088335,0.0,1.0,1.0,0.0,0
0.1906006288024172,0.5998002475193782,0.3088694191070572,0.0,1.0,1.0,0.0,0
0.1388265076967049,0.19462839524936493,0.17936869899183872,0.0,1.0,0.0,1.0,1
0.06635090441386632,0.08652322122587229,0.117918867018723,0.0,1.0,1.0,0.0,0
0.14107223061532806,0.3560805089345811,0.09532525204032646,0.0,1.0,0.0,1.0,1
0.34482054632313913,0.49399656946826764,0.17771843494959194,0.0,1.0,0.0,1.0,1
0.0653301212690376,0.2506025142757887,0.12803048487758042,0.0,1.0,1.0,0.0,0
0.21236372545016535,0.560935362702738,0.17222755640902546,0.0,1.0,0.0,1.0,1
0.20538156873953695,0.2948303189526022,0.10105616898703794,0.0,1.0,1.0,0.0,0
0.16883753215466907,0.024665088911566102,0.09784565530484879,0.0,1.0,1.0,0.0,0
0.21056714711526683,0.40762533382547717,0.21819491118578974,0.0,1.0,0.0,1.0,1
0.08819566371320077,0.33035152094144216,0.1262902064330293,0.0,1.0,1.0,0.0,0
0.11106120615736392,0.23451375469526892,0.18849015842534808,0.0,1.0,0.0,1.0,1
0.29071903964721735,0.4010031048483401,0.048007681228996645,0.0,1.0,1.0,0.0,0
0.07337389245028786,0.23490457476605078,0.2746339414306289,0.0,1.0,1.0,0.0,0
0.15585317055244785,0.42156458301669675,0.036965914546327416,0.0,1.0,0.0,1.0,1
0.23094197868604793,0.5846234014373494,0.4670847335573692,0.0,1.0,0.0,1.0,1
0.09595361561389898,0.9228564604728924,0.3033485357657225,0.0,1.0,1.0,0.0,0
0.1240863990853783,0.21488590225155788,0.08647383581373021,0.0,1.0,0.0,1.0,1
0.27381487076885386,0.2121718739822394,0.024033845415266444,0.0,1.0,1.0,0.0,0
0.07149565146380303,0.10738867056039257,0.13187109937590016,0.0,1.0,0.0,1.0,1
0.11747172430688824,0.347634452960462,0.12842054728756602,0.0,1.0,0.0,1.0,1
0.22481727981707567,0.5342293245326444,0.30058809409505527,0.0,1.0,0.0,1.0,1
0.21203707484382017,0.6155633237075797,0.27424387902064334,0.0,1.0,1.0,0.0,0
0.24555959331999508,0.3004972099789392,0.0817630820931349,0.0,1.0,1.0,0.0,0
0.09501449512065656,0.20869791779751182,0.08806409025444073,0.0,1.0,1.0,0.0,0
0.027928626842513574,0.0746683457454893,0.03978636581853097,0.0,1.0,1.0,0.0,0
0.24727450900330733,0.5639316499120656,0.17993879020643305,0.0,1.0,0.0,1.0,1
0.12420889306275774,0.2807825086306099,0.46639462313970237,0.0,1.0,1.0,0.0,0
0.17504389367522763,0.174132053759472,0.10312650024003842,0.0,1.0,0.0,1.0,1
0.1252705075333796,0.30681546778991253,0.09763562169947192,0.0,1.0,1.0,0.0,0
0.1878240986484831,0.46105912239181884,0.12058929428708594,0.0,1.0,1.0,0.0,0
0.06688171164917724,0.30542588531602144,0.15101416226596256,0.0,1.0,1.0,0.0,0
0.10191498917969867,0.109863864342011,0.027934469515122424,0.0,1.0,1.0,0.0,0
0.041566289657425176,0.23399266126755977,0.014672347575612098,0.0,1.0,0.0,1.0,1
0.027152831652443754,0.1996222072649109,0.04407705232837254,0.0,1.0,1.0,0.0,0
0.08692989261361316,0.20789456542979354,0.15089414306289006,0.0,1.0,1.0,0.0,0
0.05810297660365032,0.04181774757365873,0.03243518963034086,0.0,1.0,0.0,1.0,1
0.3146461965620024,0.49679744664220427,0.2194551128180509,0.0,1.0,0.0,1.0,1
0.16957249601894572,0.8596521701370042,0.28417546807489197,0.0,1.0,1.0,0.0,0
0.15238250786003021,0.966498035043533,0.3512061929908786,0.0,1.0,1.0,0.0,0
0.04675186803315503,0.11012441105586557,0.04521723475756122,0.0,1.0,1.0,0.0,0
0.06537095259483076,0.08691404129665416,0.0935249639942391,0.0,1.0,0.0,1.0,1
0.06141031399289534,0.17063638534858983,0.22491598655784925,0.0,1.0,0.0,1.0,1
0.10669225429749703,0.23360184119677793,0.1818290926548248,0.0,1.0,1.0,0.0,0
0.3553958597035646,0.9071150965108453,0.3805808929428709,0.0,1.0,0.0,1.0,1
0.1690416887836348,0.3718218728966281,0.06946111377820452,0.0,1.0,0.0,1.0,1
0.26421950920746395,0.6366676075298001,0.2121039366298608,0.0,1.0,0.0,1.0,1
0.30178432893716056,0.514427774279697,0.5738418146903506,0.0,1.0,0.0,1.0,1
0.15862970070638194,0.3312634344399331,0.07960273643783007,0.0,1.0,0.0,1.0,1
0.31048140133110125,0.3805067633584472,0.30322851656265004,0.0,1.0,0.0,1.0,1
0.29239312400473644,0.5938510975530321,0.10285645703312532,0.0,1.0,0.0,1.0,1
0.06243109713772405,0.15113880626180604,0.012001920307249161,0.0,1.0,0.0,1.0,1
0.3666653056224735,0.2625008142084808,0.1231397023523764,0.0,1.0,0.0,1.0,1
0.721244538810175,0.9388366589226393,0.6272803648583775,0.0,1.0,0.0,1.0,1
0.045200277653015396,0.09095251536140002,0.12662025924147866,0.0,1.0,0.0,1.0,1
0.13286513413090523,0.18585665588292768,0.10534685549687951,0.0,1.0,1.0,0.0,0
0.17202237556653466,0.5224178735045705,0.46093374939990406,0.0,1.0,0.0,1.0,1
0.10942795312563798,0.05143626376012333,0.07261161785885742,0.0,1.0,1.0,0.0,0
0.0953819770527949,0.2563779664328984,0.12755040806529044,0.0,1.0,0.0,1.0,1
0.06663672369441835,0.22020539765942204,0.09115458473355738,0.0,1.0,1.0,0.0,0
0.21260871340492424,0.5791953448987125,0.1861497839654345,0.0,1.0,1.0,0.0,0
0.07141398881221672,0.16892111948238053,0.2106337013922228,0.0,1.0,0.0,1.0,1
0.09182965170879097,0.16809605488850773,0.15833533365338456,0.0,1.0,1.0,0.0,0
0.08709321791678575,0.403217751916104,0.10108617378780606,0.0,1.0,0.0,1.0,1
0.15034094157037278,0.6061185053303516,0.16943710993759004,0.0,1.0,1.0,0.0,0
0.4041076313747907,0.7537399309551208,0.3490158425348056,0.0,1.0,0.0,1.0,1
0.001959903638071128,0.1631239550991163,0.46516442630820937,0.0,1.0,0.0,1.0,1
0.6403168510881547,0.9264389777883927,0.2554008641382622,0.0,1.0,1.0,0.0,0
0.20068596627332488,0.9048570249907724,0.3324831973115699,0.0,1.0,0.0,1.0,1
0.06153280797027479,0.09127819875371823,0.06334013442150745,0.0,1.0,1.0,0.0,0
0.07537462741415214,0.24044119243546042,0.031265002400384066,0.0,1.0,0.0,1.0,1
0.18778326732268996,0.5244153983107889,0.3134001440230437,0.0,1.0,1.0,0.0,0
0.05634722959454493,0.08311440171960832,0.18710993759001443,0.0,1.0,1.0,0.0,0
0.04724184394267282,0.11366350391905683,0.2226056168987038,0.0,1.0,0.0,1.0,1
0.07966191662243273,0.4175912456304145,0.1472635621699472,0.0,1.0,1.0,0.0,0
0.13164019435711077,0.28875089562932893,0.10288646183389343,0.0,1.0,0.0,1.0,1
0.08211179617002164,0.200816379703411,0.150144023043687,0.0,1.0,1.0,0.0,0
0.2509493283246907,0.4101005276070956,0.1302208353336534,0.0,1.0,0.0,1.0,1
0.3443305704136213,0.5049612436763141,0.5884841574651944,0.0,1.0,0.0,1.0,1
0.020864807480298887,0.23056212953514124,0.00579092654824772,0.0,1.0,1.0,0.0,0
0.05781715732309828,0.40838526174088635,0.13670187229956796,0.0,1.0,1.0,0.0,0
0.6026703687068719,0.936600299628721,0.1262902064330293,0.0,1.0,0.0,1.0,1
0.038340614919766446,0.10269882971101028,0.03141502640422468,0.0,1.0,0.0,1.0,1
0.35907067902494794,0.7605141455153397,0.10930748919827174,0.0,1.0,0.0,1.0,1
0.13927565228042954,0.3078359424191763,0.06093975036005761,0.0,1.0,0.0,1.0,1
0.2990077987832265,0.8071737195214626,0.481186989918387,0.0,1.0,1.0,0.0,0
0.00763545792331877,0.04676813513689559,0.0132321171387422,0.0,1.0,1.0,0.0,0
0.13535584500428727,0.6950734958855331,0.5675708113298128,0.0,1.0,1.0,0.0,0
0.09987342289004124,0.03645482771348547,0.005730916946711474,0.0,1.0,0.0,1.0,1
0.34535135355845004,0.7248192457172634,0.14666346615458475,0.0,1.0,0.0,1.0,1
0.13176268833449023,0.6787241895911589,0.24111857897263564,0.0,1.0,1.0,0.0,0
0.27381487076885386,0.45576133921010925,0.3380040806529045,0.0,1.0,0.0,1.0,1
0.5266424400800294,0.924506589660638,0.07459193470955354,0.0,1.0,0.0,1.0,1
0.07860030215181087,0.2040080769481295,0.08548367738838214,0.0,1.0,1.0,0.0,0
0.27573394308113186,0.5080660920164145,0.04347695631301009,0.0,1.0,1.0,0.0,0
0.0517741211057123,0.17473999609179933,0.20532285165626504,0.0,1.0,0.0,1.0,1
0.11273529051488301,0.3275723559936601,0.02838454152664427,0.0,1.0,1.0,0.0,0
0.04034134988363072,0.05467138545715092,0.22893662986077773,0.0,1.0,1.0,0.0,0
0.10869298926136131,0.19313025164470116,0.028624579932789246,0.0,1.0,0.0,1.0,1
0.18684414682944753,0.4736522135614565,0.06859097455592895,0.0,1.0,0.0,1.0,1
0.18949818300600219,0.39689949410513065,0.43740998559769567,0.0,1.0,1.0,0.0,0
0.1542199175207219,0.3516295025728988,0.18659985597695633,0.0,1.0,1.0,0.0,0
0.33657261851292314,0.8534858979091127,0.18056889102256363,0.0,1.0,0.0,1.0,1
0.15548568862030948,0.4328115161647524,0.08248319731156986,0.0,1.0,0.0,1.0,1
0.3894491854150504,0.8674468593264868,0.13682189150264043,0.0,1.0,0.0,1.0,1
0.05397901269854232,0.17738888768265412,0.14246279404704754,0.0,1.0,1.0,0.0,0
0.023110530398922052,0.19482380528475587,0.006541046567450793,0.0,1.0,1.0,0.0,0
0.13000694132538482,0.2565299520159802,0.8900924147863658,0.0,1.0,0.0,1.0,1
0.36364378751378057,0.6488264541763467,0.04278684589534326,0.0,1.0,1.0,0.0,0
0.13021109795435057,0.3537573007360445,0.3504860777724436,0.0,1.0,1.0,0.0,0
0.17422726715936465,0.8347916711900472,0.28696591454632747,0.0,1.0,0.0,1.0,1
0.21522191825568576,0.423279848882906,0.13997239558329333,0.0,1.0,1.0,0.0,0
0.15601649585562044,0.2636732744208264,0.1700672107537206,0.0,1.0,0.0,1.0,1
0.022743048466783718,0.08500336539505397,0.04290686509841575,0.0,1.0,1.0,0.0,0
0.12253480870523865,0.2927025207894566,0.2586113778204513,0.0,1.0,1.0,0.0,0
0.31195132905965456,0.6238791063247715,0.08242318771003361,0.0,1.0,1.0,0.0,0
0.04025968723204442,0.36548190285950016,0.009031445031204993,0.0,1.0,1.0,0.0,0
0.35947899228287944,0.5724211303384936,0.06274003840614499,0.0,1.0,0.0,1.0,1
0.02229390388305908,0.7086870616844345,0.00372059529524724,0.0,1.0,0.0,1.0,1
0.011922747131599363,0.02724884382395727,0.001890302448391743,0.0,1.0,1.0,0.0,0
0.20325833979829325,0.29183403174327466,0.051878300528084495,0.0,1.0,1.0,0.0,0
0.1816585684537177,0.3454198058926982,0.18518963034085456,0.0,1.0,1.0,0.0,0
0.16181454411824753,0.4063660247085134,0.07597215554488719,0.0,1.0,1.0,0.0,0
0.25335837654648646,0.5991054562824327,0.2809049447911666,0.0,1.0,0.0,1.0,1
0.17908619492874933,0.05404173089866904,0.10252640422467596,0.0,1.0,1.0,0.0,0
0.07733453105222327,0.3275723559936601,0.14852376380220836,0.0,1.0,1.0,0.0,0
0.05753133804254624,0.14783854788631481,0.23388742198751802,0.0,1.0,1.0,0.0,0
0.17716712261647136,0.1968430423171288,0.2862457993278925,0.0,1.0,0.0,1.0,1
0.2257155689845249,0.3410556484356341,0.11041766682669227,0.0,1.0,1.0,0.0,0
0.12772038708096853,0.32972186638296025,0.17168746999519924,0.0,1.0,1.0,0.0,0
0.1750847250010208,0.6996113511518336,0.3272323571771484,0.0,1.0,1.0,0.0,0
0.0712914948348373,0.1158781509868207,0.11194791166586655,0.0,1.0,0.0,1.0,1
0.20342166510146584,0.4997503093992227,0.20088214114258285,0.0,1.0,1.0,0.0,0
0.301621003633988,0.7510259026858024,0.18203912626020166,0.0,1.0,0.0,1.0,1
0.31472785921358865,0.670842651497058,0.13631180988958236,0.0,1.0,1.0,0.0,0
0.1500142909640276,0.2189678007686128,0.39174267882861263,0.0,1.0,1.0,0.0,0
0.2819403046016904,0.4895021386542762,0.18152904464714356,0.0,1.0,0.0,1.0,1
0.18190355640847655,0.36882558568730056,0.052118338934229486,0.0,1.0,0.0,1.0,1
0.1051406639173574,0.24491391102329724,0.24429908785405668,0.0,1.0,1.0,0.0,0
0.014005144747049936,0.08339666065961744,0.00093014882381181,0.0,1.0,1.0,0.0,0
0.10481401331101221,0.2862105651692468,0.13001080172827653,0.0,1.0,1.0,0.0,0
0.12437221836593033,0.46329548168573725,0.33164306289006246,0.0,1.0,0.0,1.0,1
0.2710791719407129,0.6466118071085829,0.7773043686989919,0.0,1.0,1.0,0.0,0
0.4061900289902413,0.6841956705821048,0.0936749879980797,0.0,1.0,0.0,1.0,1
0.14062308603160342,0.39286102004038476,0.14666346615458475,0.0,1.0,1.0,0.0,0
0.13041525458331632,0.43166076817856136,0.09100456072971676,0.0,1.0,0.0,1.0,1
0.06243109713772405,0.13148924159194042,0.24597935669707158,0.0,1.0,0.0,1.0,1
0.5159854640480176,0.25511865731593464,0.21543446951512243,0.0,1.0,0.0,1.0,1
0.026336205136580783,0.2989556419219663,0.14648343734997601,0.0,1.0,0.0,1.0,1
0.24139479808909392,0.48702694487265785,0.180898943831013,0.0,1.0,0.0,1.0,1
0.6098158507206729,0.8943700197581259,0.13121099375900144,0.0,1.0,0.0,1.0,1
0.262586256175738,0.13815489502138656,0.42888862217954876,0.0,1.0,1.0,0.0,0
0.014290964027601976,0.07427752567470744,0.09370499279884782,0.0,1.0,1.0,0.0,0
0.2424564125597158,0.45576133921010925,0.09844575132021124,0.0,1.0,0.0,1.0,1
0.18035196602833695,0.37371083657207377,0.053438550168026885,0.0,1.0,1.0,0.0,0
0.15589400187824098,0.2547929739236164,0.3435249639942391,0.0,1.0,1.0,0.0,0
0.46894777673431054,0.6009292832794146,0.4806469035045608,0.0,1.0,0.0,1.0,1
0.19872606263525378,0.2824543500445101,0.13238118098895824,0.0,1.0,0.0,1.0,1
0.2425380752113021,0.6449182534685282,0.10639702352376382,0.0,1.0,0.0,1.0,1
0.20750479768078067,0.45091951277764514,0.2672827652424388,0.0,1.0,1.0,0.0,0
0.2273079906904577,0.2581583689775713,0.11503840614498322,0.0,1.0,1.0,0.0,0
0.2533175452206933,0.7381939770284648,0.14378300528084495,0.0,1.0,1.0,0.0,0
0.3092156302315136,0.5873374297066678,0.260741718674988,0.0,1.0,0.0,1.0,1
0.08488832632395574,0.20898017673752092,0.16940710513682192,0.0,1.0,1.0,0.0,0
0.5204360785594708,0.7915192044640338,0.6890902544407106,0.0,1.0,1.0,0.0,0
0.4041076313747907,0.7189135202032265,0.13199111857897267,0.0,1.0,1.0,0.0,0
0.09619860356865786,0.915821699198819,0.14738358137301968,0.0,1.0,1.0,0.0,0
0.06022620554489404,0.1453633541046964,0.21816490638502162,0.0,1.0,1.0,0.0,0
0.5191703074598832,0.3567753001715266,0.21237397983677392,0.0,1.0,1.0,0.0,0
0.2613204850761504,0.45224395857307254,0.031054968795007205,0.0,1.0,1.0,0.0,0
0.04034134988363072,0.08884642942440889,0.09196471435429669,0.0,1.0,1.0,0.0,0
0.17051161651218813,0.5568100397333738,0.058209313490158426,0.0,1.0,1.0,0.0,0
0.19325466497897184,0.523785743752307,0.137692030724916,0.0,1.0,1.0,0.0,0
0.48793434322812457,0.5364439716004082,0.29647743638982244,0.0,1.0,0.0,1.0,1
0.5147605242742231,0.4977310723668498,0.4947191550648104,0.0,1.0,1.0,0.0,0
0.16001796578334898,0.30922552489306726,0.04431709073451753,0.0,1.0,0.0,1.0,1
0.013637662814911598,0.04262109994137699,0.203612578012482,0.0,1.0,0.0,1.0,1
0.40631252296762077,0.7184358512278264,0.0674807969275084,0.0,1.0,1.0,0.0,0
0.032338410028173614,0.27205419371648176,0.019383101296207395,0.0,1.0,1.0,0.0,0
0.08231595279898737,0.18587836810908223,0.061689870379260686,0.0,1.0,0.0,1.0,1
0.037401494426524025,0.034956684108821676,0.1255100816130581,0.0,1.0,1.0,0.0,0
0.19129476134090073,0.17632498860108128,0.39489318290926556,0.0,1.0,0.0,1.0,1
0.19215221918255687,0.39924441452982173,0.09385501680268844,0.0,1.0,0.0,1.0,1
0.5007553795271732,0.8799313893653516,0.12941070571291408,0.0,1.0,1.0,0.0,0
0.26062635253766686,0.45927871984714597,0.12259961593855018,0.0,1.0,0.0,1.0,1
0.14817688130333592,0.2222463469179495,0.08641382621219396,0.0,1.0,0.0,1.0,1
0.8290800702298804,0.86345180971405,0.29182669227076335,0.0,1.0,0.0,1.0,1
0.07031154301580171,0.44414529821742627,0.0744119059049448,0.0,1.0,0.0,1.0,1
0.10126168796700828,0.348741776494344,0.3994539126260202,0.0,1.0,0.0,1.0,1
0.3540484259523906,0.5153614000043425,0.2866358617378781,0.0,1.0,0.0,1.0,1
0.09444285655955248,0.13945762859065944,0.09457513202112339,0.0,1.0,0.0,1.0,1
0.1877424359968968,0.33128514666608766,0.09376500240038407,0.0,1.0,0.0,1.0,1
0.2332693642562574,0.5630197364135745,0.15782525204032646,0.0,1.0,0.0,1.0,1
0.25580825609407537,0.7627287925831037,0.1304908785405665,0.0,1.0,0.0,1.0,1
0.12053407374137437,0.6205137112708167,0.3455652904464715,0.0,1.0,1.0,0.0,0
0.13441672451104486,0.758820591875285,0.757051128180509,0.0,1.0,1.0,0.0,0
0.10130251929280143,0.22608941094730445,0.3921327412385982,0.0,1.0,1.0,0.0,0
0.11138785676370912,0.294265801072584,0.15476476236197792,0.0,1.0,1.0,0.0,0
0.17471724306888242,0.5614347439042925,0.25966154584733564,0.0,1.0,1.0,0.0,0
0.32701808827732637,0.9205549645005103,0.37596015362457996,0.0,1.0,0.0,1.0,1
0.5634722959454493,0.9441344421043489,0.2010621699471916,0.0,1.0,1.0,0.0,0
0.11183700134743375,0.7918231756301974,0.35834733557369186,0.0,1.0,1.0,0.0,0
0.09628026622024416,0.539049438738954,0.522473595775324,0.0,1.0,0.0,1.0,1
0.2889224613123188,0.3070760145037671,0.3373439750360058,0.0,1.0,0.0,1.0,1
0.34273814870768854,0.6252035521201988,0.32657225156024966,0.0,1.0,0.0,1.0,1
0.05091666326405619,0.3741450810951647,0.21558449351896303,0.0,1.0,1.0,0.0,0
0.34820954636397045,0.09625029854310964,0.24264882381180994,0.0,1.0,0.0,1.0,1
0.001469927728553346,0.00384306402935493,0.00030004800768122905,0.0,1.0,0.0,1.0,1
0.23702584622922704,0.5157956445274334,0.08512361977916467,0.0,1.0,1.0,0.0,0
0.314278714629864,0.6544933452026837,0.29182669227076335,0.0,1.0,1.0,0.0,0
0.19819525539994282,0.8482532514058667,0.4168867018722996,0.0,1.0,1.0,0.0,0
0.20215589400187822,0.44952993030375404,0.14147263562169948,0.0,1.0,1.0,0.0,0
